mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
75500.87495966603,498.6911,-8554.039932492684,2489.063225170328,7369.5077603158925,52.71641811385626,3.2652596077038063,24178.0,0.82,495.28,3000.0,296.5155,1.6972665473897302,EIN60R_1719,fuel,95591.5619124669,0.0,False
75462.31089338828,521.3589,-13700.79846648854,5056.879635784478,7714.96469231764,52.73940472665487,3.188742527553697,25312.0,0.82,492.96,2988.0,296.4889,1.6832083601547934,EIN60R_1719,fuel,94173.88986859722,0.0,False
75424.03042518592,544.0267,-18824.555420332144,7610.255920146891,8059.027576520549,52.7622129825771,3.112487454203782,26440.0,0.82,490.6385,2761.0,296.4575,1.6361941296944864,EIN60R_1719,fuel,89697.77771231366,0.0,False
75386.75174475022,566.6944,-23927.650916960898,10149.836593401658,8376.98798632052,52.78484914125716,3.0364607816300357,27484.0,0.82,488.4833,2535.0,296.4369,1.5848276553162726,EIN60R_1719,fuel,85395.23799341795,0.0,False
75350.5684961288,589.3622,-29011.24503711481,12677.44018117509,8668.84592171718,52.807329994684174,2.9606462381153262,28441.0,0.82,486.4966,2308.0,296.4302,1.5291327160464063,EIN60R_1719,fuel,81217.63436817807,0.0,False
75315.56826332476,612.03,-34076.40222668575,15195.129888576605,8934.601382710405,52.82967449692168,2.885028796554623,29313.0,0.816721,482.7426,2081.0,296.4312,1.4689989028325778,EIN60R_1719,fuel,76903.80652734492,0.0,False
75281.91631017115,634.6978,-39104.25504301916,17694.386048609562,9174.25436930014,52.85180784162323,2.8098913658654037,30099.0,0.813313,479.0979,1855.0,296.4323,1.4055631844955179,EIN60R_1719,fuel,72710.87284528257,0.0,False
75249.70093250246,657.3655,-44095.84908241861,20175.74381893851,9387.804881486365,52.87373572498929,2.735220018967265,30800.0,0.810037,475.7168,1628.0,296.4258,1.3386899204362974,EIN60R_1719,fuel,68606.16326598133,0.0,False
75218.99764234974,680.0333,-49054.173373433536,22639.85942328585,9575.252919269058,52.89546471123201,2.660971763866163,31415.0,0.806832,472.5617,1401.0,296.4104,1.268895849914231,EIN60R_1719,fuel,64581.68551744529,0.0,False
75189.8770811089,702.7011,-53981.86488959541,25087.101679977917,9736.59848264823,52.91699870101747,2.587108767922107,31944.0,0.803633,469.5941,1174.0,296.396,1.196456289300671,EIN60R_1719,fuel,60617.80966237999,0.0,False
75162.40491177817,725.3689,-58880.73123025236,27518.489373272318,9871.841571623881,52.93834743083074,2.513605346234177,32388.0,0.800402,466.7911,948.0,296.3908,1.1219527384025225,EIN60R_1719,fuel,56715.00874670003,0.0,False
75136.64080439968,748.0367,-63751.98883416021,29935.622777111294,9980.982186196044,52.95952586747743,2.440444400819564,32746.0,0.797123,464.1419,721.0,296.3886,1.0450800494731864,EIN60R_1719,fuel,52831.393007550716,0.0,False
75112.63736068716,770.7044,-68597.00367810861,32339.510963049863,10064.020326364758,52.98054359531871,2.3676065860801105,33018.0,0.793714,461.5981,494.0,296.3863,0.9664174662638131,EIN60R_1719,fuel,48970.40482760953,0.0,False
75090.44092703868,793.3722,-73416.77014523673,34730.632001994556,10120.955992130104,53.001405423060014,2.2950781232187287,33205.0,0.790114,459.1227,268.0,296.3831,0.8865925491912892,EIN60R_1719,fuel,45139.058184035704,0.0,False
75070.09028399979,816.04,-78211.927612897,37109.20207177921,10151.789183492254,53.02211381872106,2.2228505412067627,33306.0,0.786256,456.675,41.0,296.3805,0.8052387233259861,EIN60R_1719,fuel,41299.03329844887,0.0,False
75051.61591345361,838.7078,-82982.61394706376,39475.367889225265,10156.519900451727,53.042670679161326,2.150922850950164,33322.0,0.785546,456.2307,-0.0,296.3735,0.7902504703437547,EIN60R_1719,fuel,40597.66288069298,0.0,False
75033.48805336165,861.3755,-87749.11590448435,41838.72825324333,10156.5199002261,53.06315957413177,2.0789899747326994,33322.0,0.785531,456.2222,-0.0,296.3652,0.7900809310575676,EIN60R_1719,fuel,40589.098684435776,0.0,False
75015.36443626946,884.0433,-92515.86898959897,44201.35993598652,10156.519900000452,53.08359844907606,2.0069851571191726,33322.0,0.785517,456.2138,-0.0,296.357,0.78991154648433,EIN60R_1719,fuel,40580.547038480894,0.0,False
76398.06893705117,0.0,94181.51800860013,-42406.35753150871,30.48000030325493,52.30459976108135,4.777520178250134,100.0,0.3,198.3755,-0.0,237.9631,0.8293457677689386,EIN60R_1719,pop,41952.83172606897,0.28658016083503524,False
76380.46032927232,21.2355,92344.41146385978,-43555.95433702691,30.48000009207285,52.294577456286426,4.750187925079898,100.0,0.420242,277.886,182.0,237.9631,0.9347785016131686,EIN60R_1719,pop,46841.085082998085,0.21958532936775882,False
76360.62322770509,42.471,89771.3159351378,-45166.10722041893,50.07336796554418,52.28052928933056,4.71192659483217,164.0,0.536645,354.779,394.0,269.8164,1.2439010798037944,EIN60R_1719,pop,62220.91851319201,0.1406989779396554,False
76334.24598787595,63.7065,85896.7247764315,-45178.52473321039,92.5748223933428,52.28104110893225,4.654977261152988,304.0,0.640547,423.266,606.0,294.981,1.5449489844966822,EIN60R_1719,pop,80952.34783905308,0.08852931987981362,False
76301.50064674631,84.942,81707.31784289933,-43226.659317833146,157.98436337620342,52.299234958616765,4.593879514714266,518.0,0.729081,481.4119,819.0,296.4646,1.7423483734793312,EIN60R_1719,pop,99918.11218723615,0.0772687533878366,False
76264.56801376466,106.1775,77002.27187564464,-40884.441222830355,246.3019909143191,52.320980313668194,4.525236547601152,808.0,0.801914,528.9739,1031.0,297.0683,1.8361367398221546,EIN60R_1719,pop,117283.52439976881,0.0498184449996278,False
76225.62036021867,127.413,71860.68774066571,-38256.95012653141,357.5277050077183,52.345308774322085,4.450162356280743,1173.0,0.82,540.2212,1243.0,297.5121,1.8531814075592437,EIN60R_1719,pop,123250.20232619898,0.027293189458740756,False
76186.28735701246,148.6485,66631.79680094232,-35533.55707614079,491.66150565631807,52.3704626626968,4.37373892092506,1613.0,0.82,539.3967,1456.0,297.5428,1.8565652568186486,EIN60R_1719,pop,124615.35908041497,0.017348666461698085,False
76146.88730943952,169.884,61413.547607798464,-32812.148034167396,648.7033928599718,52.39554815890727,4.297384935391661,2128.0,0.82,538.4297,1668.0,297.3236,1.8591510767094668,EIN60R_1719,pop,125740.17411291735,0.011987127181375878,False
76107.43567804637,191.1195,56195.58880937204,-30116.23825441851,828.6533666184736,52.42035507372872,4.2209441443581905,2719.0,0.82,537.3195,1880.0,297.1721,1.8611154570005533,EIN60R_1719,pop,126650.95875686474,0.00933674734907293,False
