mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
58158.75273638838,709.8793,-21163.012722187177,-60292.251925915436,9835.195026623227,50.87604854306314,3.9824661083519106,32268.0,0.787426,459.4675,887.0,199.2547,0.9130469713309965,VLG41JT_193,fuel,45953.20018817237,0.0,False
58137.845235011046,732.7786,-22946.292556717202,-65397.448766158086,9938.33896323544,50.8300683148938,3.957373659734755,32606.0,0.783056,456.2341,658.0,199.2276,0.8435974933887296,VLG41JT_193,fuel,42703.7625686105,0.0,False
58118.526669534665,755.678,-24715.11395315163,-70468.93259228898,10014.844421153428,50.78438652278888,3.9325339646718325,32857.0,0.777861,452.7033,429.0,199.2044,0.7737548945530308,VLG41JT_193,fuel,39474.89594896594,0.0,False
58100.8065325265,778.5773,-26468.64756904404,-75503.14082677118,10064.711400377553,50.73903539206854,3.9079572994025793,33021.0,0.771214,448.5085,200.0,199.188,0.7030848927517064,VLG41JT_193,fuel,36234.08173681832,0.0,False
58084.70330605604,801.4766,-28204.89886829496,-80492.33759325696,10087.939900908934,50.694084743390725,3.883670065072589,33097.0,0.763545,443.8979,-0.0,199.1627,0.6400413488590049,VLG41JT_193,fuel,33356.43579613349,0.0,False
58070.0387233367,824.3759,-29921.429448993244,-85431.88862709637,10087.939900682106,50.649576548107255,3.8597049810576904,33097.0,0.763464,443.8506,-0.0,199.1374,0.639867960774553,VLG41JT_193,fuel,33348.391376314285,0.0,False
58055.37820205941,847.2753,-31635.590413736132,-90371.67334883174,10087.939900455156,50.60506147595697,3.8358188593450238,33097.0,0.763418,443.8237,-0.0,199.1265,0.6397233240608617,VLG41JT_193,fuel,33341.71702464324,0.0,False
58040.721051873115,870.1746,-33348.710278782426,-95311.48371735647,10087.93990022811,50.56054135885665,3.8119926296200726,33097.0,0.763366,443.7936,-0.0,199.1271,0.6395742171839869,VLG41JT_193,fuel,33334.830568414975,0.0,False
58026.06738061645,893.0739,-35061.76556672487,-100250.9408330136,10087.939900000973,50.51601957100382,3.7882122521569923,33097.0,0.763314,443.7635,-0.0,199.1277,0.6394251448981221,VLG41JT_193,fuel,33327.94649278588,0.0,False
59277.15468932249,0.0,33703.9277378998,100483.45032698268,30.480000304023665,52.321300505686516,4.779960156947907,100.0,0.3,198.3755,2313.0,183.0038,1.7206979488594536,VLG41JT_193,pop,97201.222623732,0.049414057981739104,False
59237.72056926443,22.9061,33582.42320447315,98167.91248216917,299.60640591890683,52.30048435993058,4.777941096028171,983.0,0.404921,266.9399,2542.0,183.0038,1.6402858720225857,VLG41JT_193,pop,88828.47326734163,0.04643351615707154,False
59200.19936802699,45.8122,33418.59156569101,95045.73795024595,595.3870732859176,52.272416681643925,4.775221740087306,1953.0,0.517593,340.0704,2771.0,176.0633,1.673552960540869,VLG41JT_193,pop,92031.70312202862,0.03757982275657001,False
