mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,map_type,thrust,cost_grid,max_fuel
70105.91906274449,526.2079,-6325.18073802108,-15442.746695603208,7978.101635657267,51.273672771718005,4.18794368943825,26175.0,0.82,491.1855,2749.0,199.027,1.5875870331915556,VLG12BR_219,fuel,N,85292.25452457067,0.0,True
70093.90807388809,533.7251,-6943.0581098422435,-17234.446581263182,8083.089216995144,51.25755240758819,4.179096594135805,26519.0,0.82,490.4757,2674.0,199.0193,1.5698449954210556,VLG12BR_219,fuel,N,83897.99782404484,0.0,True
70082.02487587053,541.2424,-7559.861659394611,-19023.8116692187,8185.2061343035275,51.241452388913046,4.170271076554152,26854.0,0.819967,489.7648,2599.0,199.0135,1.5516825133605334,VLG12BR_219,fuel,N,82517.76499351242,0.0,True
70070.27262692171,548.7596,-8175.648220509223,-20810.813906178657,8284.452387582387,51.22537297147669,4.1614662840206735,27180.0,0.818765,488.3748,2524.0,199.0084,1.5327684229513376,VLG12BR_219,fuel,N,81063.62888372672,0.0,True
70058.66309969212,556.2769,-8789.582340509398,-22592.95762965476,8380.827976831695,51.20933661632592,4.152694112910109,27496.0,0.817597,487.0255,2449.0,199.0017,1.5134913217987245,VLG12BR_219,fuel,N,79630.6961502624,0.0,True
70047.19905529695,563.7941,-9401.666268545061,-24370.405427533395,8474.332902051432,51.19334186800803,4.143954475067836,27803.0,0.816463,485.7176,2373.0,198.995,1.4936515697426245,VLG12BR_219,fuel,N,78203.26196560696,0.0,True
70035.88314027456,571.3114,-10011.952503173923,-26143.30424285577,8564.967163241594,51.17738741084045,4.135246562492028,28100.0,0.815353,484.4437,2298.0,198.9855,1.4736679647269535,VLG12BR_219,fuel,N,76807.78230495108,0.0,True
70024.71798454435,578.8286,-10620.396827243016,-27911.80527468519,8652.730760402166,51.16147189241764,4.126570956543876,28388.0,0.814267,483.2045,2223.0,198.9718,1.4533464286638784,VLG12BR_219,fuel,N,75428.82530498496,0.0,True
70013.70611021642,586.3459,-11226.911472581385,-29676.076343140216,8737.62369353314,51.14559381187431,4.117928863827648,28667.0,0.813204,481.9989,2148.0,198.9594,1.4326993970558197,VLG12BR_219,fuel,N,74065.35120148888,0.0,True
70002.84995172128,593.8631,-11831.582127108308,-31436.221734607338,8819.645962634511,51.129752236448496,4.109319002800531,28936.0,0.812166,480.8291,2073.0,198.9455,1.4117538703136647,VLG12BR_219,fuel,N,72717.32677170062,0.0,True
69992.15182082566,601.3804,-12434.408993099667,-33192.38353026788,8898.797567706275,51.113945894956835,4.100741320491501,29196.0,0.811123,479.6757,1998.0,198.9275,1.390498954073309,VLG12BR_219,fuel,N,71381.28297058688,0.0,True
69981.6141786647,608.8977,-13035.285819533094,-34944.66118720766,8975.078508748435,51.09817390194752,4.09219728803851,29446.0,0.810089,478.5487,1922.0,198.912,1.3687281467421193,VLG12BR_219,fuel,N,70044.03441870835,0.0,True
69971.23926824598,616.4149,-13634.324931766221,-36693.120166403234,9048.488785760974,51.08243567288325,4.083685245030387,29687.0,0.809071,477.4505,1847.0,198.8953,1.3469095366714712,VLG12BR_219,fuel,N,68732.73987526781,0.0,True
69961.02921334343,623.9322,-14231.526357962994,-38437.8739695436,9119.028398743907,51.06673019349242,4.0752051428858165,29918.0,0.808037,476.3637,1772.0,198.8739,1.3248269572722555,VLG12BR_219,fuel,N,67431.49238739282,0.0,True
69950.98626939519,631.4494,-14826.76328929732,-40179.008111149866,9186.69734769722,51.05105670446446,4.066758747361061,30140.0,0.807002,475.2962,1697.0,198.8553,1.3024827520900777,VLG12BR_219,fuel,N,66139.95469994958,0.0,True
69941.11250553331,638.9667,-15420.144678814517,-41916.55978325767,9251.495632620918,51.035414875180734,4.058344448799143,30353.0,0.805964,474.2468,1622.0,198.8371,1.2798872012148879,VLG12BR_219,fuel,N,64857.463863469435,0.0,True
69931.40992000248,646.4839,-16011.70895516099,-43650.58562047003,9313.423253515002,51.01980420167067,4.049961649219283,30556.0,0.804937,473.2242,1546.0,198.821,1.2568059706494787,VLG12BR_219,fuel,N,63570.517699534845,0.0,True
69921.88031752255,654.0012,-16601.55320392624,-45381.157769704536,9372.480210379468,51.00422403856622,4.041608914382316,30750.0,0.803888,472.2086,1471.0,198.8089,1.2337462307039955,VLG12BR_219,fuel,N,62304.80055761697,0.0,True
69912.52566955295,661.5184,-17189.80469377115,-47108.25675976752,9428.666503214325,50.98867456310311,4.033284376997949,30934.0,0.80285,471.2201,1396.0,198.7983,1.2104848722142072,VLG12BR_219,fuel,N,61047.90979384392,0.0,True
69903.34761080524,669.0357,-17776.543988833466,-48831.961547005405,9481.982132019566,50.97315506825182,4.0249868441714725,31109.0,0.801801,470.2448,1321.0,198.7918,1.1870112072016585,VLG12BR_219,fuel,N,59797.65630548392,0.0,True
69894.34786900759,676.553,-18361.910853946218,-50552.273722367645,9532.427096795187,50.95766554049085,4.0167142760848105,31274.0,0.800759,469.2933,1246.0,198.7854,1.163354460182138,VLG12BR_219,fuel,N,58555.01177979438,0.0,True
69885.52795311707,684.0702,-18945.938665416023,-52269.27529650462,9580.001397541202,50.942205246010566,4.008466158404868,31430.0,0.799697,468.3506,1171.0,198.7812,1.1395026588139645,VLG12BR_219,fuel,N,57317.81681484139,0.0,True
69876.889480629,691.5875,-19528.702408939527,-53982.97169068719,9624.705034257608,50.92677413820733,4.000241380311396,31577.0,0.798638,467.4297,1095.0,198.7752,1.1151855767941772,VLG12BR_219,fuel,N,56072.37220559219,0.0,True
69868.43381986266,699.1047,-20110.173123772864,-55693.45749653556,9666.538006944409,50.911371371888436,3.992040320130668,31714.0,0.797561,466.518,1020.0,198.7683,1.0909907359079296,VLG12BR_219,fuel,N,54846.58976362257,0.0,True
69860.16241314654,706.622,-20690.33721126306,-57400.770492208874,9705.500315601608,50.8959966123364,3.9838631341040465,31842.0,0.796455,465.6087,945.0,198.7645,1.0666255773328137,VLG12BR_219,fuel,N,53624.74204386388,0.0,True
