mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
76439.99990001656,0.0,-75197.38340752677,61695.74229470743,30.48000030304966,52.321296872362716,4.779955429551696,100.0,0.3,198.3755,364.0,183.0038,1.1152762339247535,DLH4UX_557,55559.117211477744,0.09642642903654801
76417.3777772236,20.2787,-75305.7879529668,59629.85371876137,67.95349332549922,52.30270564000956,4.778824492146493,223.0,0.404324,267.2466,567.0,183.0038,1.1384392007936248,DLH4UX_557,56724.51441287271,0.08182000852892383
76394.31158981913,40.5575,-75451.8025478367,56847.22239791954,126.3173278070717,52.27766432066412,4.777302558764552,414.0,0.507685,335.3444,769.0,152.5856,1.3291877677214878,DLH4UX_557,66959.46087233913,0.06261002941832619
76367.4047805398,60.8362,-73842.19491232996,53743.87784068086,205.5715037479589,52.2499772794853,4.80164029027547,674.0,0.602884,397.8694,972.0,128.9432,1.5486112595352073,DLH4UX_557,81227.96835987359,0.041697397503505505
76336.07814011603,81.1149,-70616.6955142933,51137.20559861688,305.71602114820803,52.22696070288651,4.849562785743414,1003.0,0.686665,452.6459,1175.0,127.385,1.7158722890518094,DLH4UX_557,96629.48655996096,0.026322905751970396
76301.36505506164,101.3937,-66868.43254040528,48272.99439116266,426.7508800078223,52.20167250602762,4.90515707594858,1400.0,0.758,498.982,1378.0,128.5967,1.812230629523257,DLH4UX_557,111397.72902410154,0.0259445661708192
76264.68222729344,121.6724,-62804.83162943311,45029.44399867053,568.6760803267808,52.17298302856014,4.9653827001090365,1866.0,0.817226,537.0997,1580.0,129.2971,1.8572366519590415,DLH4UX_557,124808.4756953999,0.024649768393976236
76227.04805208316,141.9511,-58474.56216115078,41485.51979543553,731.491622105043,52.14159010132353,5.029490172952686,2400.0,0.82,537.9192,1783.0,129.2891,1.8606610037323867,DLH4UX_557,126434.82071275618,0.025588771791246606
76189.34230130404,162.2299,-54138.21926739512,37937.637720675404,915.197505342541,52.110127452613575,5.093596822905951,3003.0,0.82,536.7847,1986.0,128.7341,1.862266929062051,DLH4UX_557,127209.74879132392,0.027914681575551457
76151.60643456549,182.5086,-49778.04723452336,34440.223231219876,1119.7937300391848,52.079086053194466,5.157954270328544,3674.0,0.82,535.5184,2189.0,128.0055,1.8634676161888115,DLH4UX_557,127816.81638065932,0.028038146320451006
76113.84838944208,202.7874,-45385.35118926101,31007.593590599023,1345.2802961948444,52.04859490162565,5.2226891369215025,4414.0,0.82,534.1194,2392.0,128.4297,1.8643295497476804,DLH4UX_557,128270.3799493305,0.024216057972012338
76076.07470124972,223.0661,-41030.87310723956,27552.595941549185,1591.657203809319,52.017864337066236,5.286779877366274,5222.0,0.82,532.5865,2594.0,128.8674,1.8648914377821697,DLH4UX_557,128577.28823608777,0.019767266983316458
76038.2907210737,243.3448,-36716.67560347985,24075.52820836801,1858.9244528822267,51.986897891267574,5.350196724193426,6099.0,0.82,530.9186,2797.0,129.045,1.8652511355135108,DLH4UX_557,128781.99471311204,0.01583838968566608
