mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
76953.20445359334,0.0,93667.48217877412,-42833.257171541205,30.480000304422,52.304599762879064,4.777520178306176,100.0,0.3,198.3755,2094.0,237.9631,1.84616689914416,EIN60R_1704,fuel,120319.23397364293,0.0586078280380881,False
76911.3896725245,22.6392,91722.17849102305,-44050.5599521271,271.35451161735267,52.2939851445367,4.7485803828482345,890.0,0.359853,237.3055,2321.0,237.9631,1.8164578102269258,EIN60R_1704,fuel,112315.87857937253,0.04318669781465998,False
76870.25831621868,45.2784,89393.70410533782,-45507.63750873959,538.2656864530693,52.28127037160448,4.713958565266685,1766.0,0.425257,279.5856,2547.0,271.9219,1.8011016571988767,EIN60R_1704,fuel,109151.99817847545,0.03275853951731121,False
76829.49620612271,67.9176,86157.87690509239,-45399.055804549454,831.2135248117178,52.282767060336184,4.666427767923275,2727.0,0.491845,322.2804,2774.0,296.5572,1.8049999491178073,EIN60R_1704,fuel,109912.77447561643,0.02976981170542959,False
76788.67320248294,90.5567,82818.68723691876,-43730.03077388418,1150.1980266931866,52.29829132170786,4.617760999392644,3774.0,0.556078,363.0306,3000.0,296.5712,1.8202576471107004,EIN60R_1704,fuel,113176.86589171716,0.026904218080140284,False
76747.5224564508,113.1959,79057.30601825377,-41848.83671526625,1495.2191920964265,52.315764719077094,4.562900447703606,4906.0,0.615604,400.2829,3000.0,296.5666,1.8218819782355473,EIN60R_1704,fuel,113556.10824510572,0.021654516441721457,False
76706.3538121898,135.8351,74907.40895828254,-39773.743567478596,1840.240357500158,52.335009746505946,4.502322967583319,6038.0,0.672686,435.6339,3000.0,296.56,1.8288737027663522,EIN60R_1704,fuel,115274.38198960203,0.01566222732179549,False
76665.03810562141,158.4743,70388.89940769546,-37514.98978990824,2185.2615229039516,52.355923014333136,4.436304649898234,7169.0,0.726182,468.3653,3000.0,296.5905,1.8375997150539674,EIN60R_1704,fuel,117652.30930629981,0.009833186065015138,False
76623.52922976445,181.1135,65530.75536193718,-35083.21519066432,2530.2826883077887,52.37839628987562,4.365255012029972,8301.0,0.775546,498.152,3000.0,296.6305,1.8457621519941352,EIN60R_1704,fuel,120184.35521098707,0.007317897036810076,False
76581.83509786472,203.7527,60364.340358070884,-32492.626485377223,2875.3038537116554,52.40228932719207,4.289618456256836,9433.0,0.82,524.5275,3000.0,296.6659,1.8521913329019566,EIN60R_1704,fuel,122987.82946889526,0.005610273899330064,False
76539.95857970188,226.3918,54925.21596620364,-29761.091135239687,3220.3250191155353,52.42742912553461,4.209901629853516,10565.0,0.82,522.3402,3000.0,296.7123,1.8440700285702107,EIN60R_1704,fuel,120177.86970292794,0.004473243938602657,False
76498.26882238984,249.031,49511.14628320444,-27036.64366879122,3565.3461845194015,52.452449229024666,4.130462566630226,11697.0,0.82,520.1437,3000.0,296.7413,1.8350444804425257,EIN60R_1704,fuel,117497.38758266211,0.0037440619378368246,False
76456.78475361742,271.6702,44121.38887221759,-24321.00661028781,3910.3673499232527,52.477334840277564,4.0512910689330495,12829.0,0.82,517.9379,3000.0,296.7649,1.8251681222835956,EIN60R_1704,fuel,114944.39707690687,0.0032124962477122153,False
76415.52380551033,294.3094,38755.77188954262,-21614.767692640933,4255.388515327084,52.50208129538716,3.9723855831698294,13961.0,0.82,515.7227,3000.0,296.7769,1.8145141061840049,EIN60R_1704,fuel,112517.05855824653,0.002789760382111454,False
76374.50149216296,316.9486,33413.84438674332,-18919.06919508737,4600.409680730899,52.526678953026796,3.893740401835189,15093.0,0.82,513.4979,3000.0,296.7823,1.8031725360888975,EIN60R_1704,fuel,110213.66776230482,0.002460303111941938,False
76333.73104943181,339.5878,28095.392568333442,-16234.585019140974,4945.4308461346955,52.55112235313924,3.815353418727857,16225.0,0.82,511.2634,3000.0,296.7945,1.7912476055721083,EIN60R_1704,fuel,108032.70762725323,0.002207439872013631,False
76293.22314112715,362.2269,22800.833244779264,-13560.74286655278,5290.452011538468,52.57541720735701,3.737231977561767,17357.0,0.82,509.0191,3000.0,296.8039,1.7788544620305762,EIN60R_1704,fuel,105972.8370123317,0.001994327958552698,False
76252.98563173528,384.8661,17530.130494507262,-10897.870712150945,5635.473176942216,52.59956116160762,3.6593766436126813,18489.0,0.82,506.7648,3000.0,296.8131,1.7661161360011919,EIN60R_1704,fuel,104032.8868141728,0.0018148830635911148,False
76213.02342264864,407.5053,12283.378047291295,-8246.043095475827,5980.49434234594,52.62355413611968,3.581789927630884,19621.0,0.82,504.5005,3000.0,296.8286,1.7531609058056843,EIN60R_1704,fuel,102211.92750813357,0.0016668277889148966,False
76173.33834658498,430.1445,7060.969369877883,-5604.745313859158,6325.515507749632,52.64740134962946,3.504478798950272,20753.0,0.82,502.226,3000.0,296.8443,1.740119501967276,EIN60R_1704,fuel,100509.21696633854,0.0003802652504798106,False
76133.92911337594,452.7837,1863.0176998418701,-2974.0210272275845,6670.536673153295,52.67110301692066,3.4274460401718394,21885.0,0.82,499.9412,3000.0,296.8587,1.727123058709716,EIN60R_1704,fuel,98924.2722080373,0.0,False
76094.79129949406,475.4229,-3310.439578093849,-354.06737125737175,7015.557838556916,52.69465788194022,3.350693362631792,23017.0,0.82,497.6458,3000.0,296.8739,1.714301076069039,EIN60R_1704,fuel,97456.84688236463,0.0,False
76055.91737344478,498.062,-8459.258901765945,2255.124558872487,7360.579003960501,52.71806668831697,3.2742238200929683,24149.0,0.82,495.3398,3000.0,296.8878,1.701780107202775,EIN60R_1704,fuel,96107.03152824577,0.0,False
