mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,map_type,thrust,cost_grid,max_fuel
70067.96685282682,555.4616,-3916.278249019304,-9551.62723754717,8407.167862516635,51.32667465489732,4.222507138925543,27583.0,0.82,488.2782,2662.0,199.0481,1.5392538976965378,VLG12BR_219,fuel,D,82683.80703661955,0.0,False
70058.05465281622,561.8462,-4438.611925039786,-11064.471530059343,8493.514914684469,51.31306546308687,4.215008761061179,27866.0,0.82,487.691,2586.0,199.0402,1.5210382357619885,VLG12BR_219,fuel,D,81367.33718410227,0.0,False
70048.25553916254,568.2308,-4960.158791710055,-12575.711590489114,8577.377034438723,51.29947022694132,4.20752612442826,28141.0,0.82,487.1201,2509.0,199.032,1.5024788301934744,VLG12BR_219,fuel,D,80048.76171244794,0.0,False
70038.57044534566,574.6154,-5480.928314659049,-14085.39693718665,8658.75422177935,51.28588850371183,4.200059071956522,28408.0,0.819959,486.5413,2432.0,199.0241,1.483755262605069,VLG12BR_219,fuel,D,78738.3063406288,0.0,False
70029.00056405982,581.0,-6000.918519088972,-15593.497449897674,8737.646476706333,51.272320566935775,4.192607610191891,28667.0,0.819183,485.5428,2356.0,199.0169,1.4648920917878374,VLG12BR_219,fuel,D,77396.64268133046,0.0,False
70019.55186164095,587.3847,-6519.696864227129,-17098.699537740078,8814.053799219635,51.25877823762259,4.185177909448868,28917.0,0.818401,484.5583,2279.0,199.0106,1.4456906383911636,VLG12BR_219,fuel,D,76052.09725430913,0.0,False
70010.2253850278,593.7693,-7037.30245263235,-18601.034830875647,8887.976189319255,51.245261234631855,4.177769376042586,29160.0,0.817608,483.585,2203.0,199.0049,1.4265311221277674,VLG12BR_219,fuel,D,74730.5075277508,0.0,False
70001.02220435679,600.1539,-7553.763527247084,-20100.528842227723,8959.41364700518,51.23176933182525,4.170381573088549,29394.0,0.816812,482.6268,2126.0,198.9996,1.4070297269490768,VLG12BR_219,fuel,D,73405.06342871075,0.0,False
69991.94333590912,606.5385,-8069.103868744761,-21597.2223879129,9028.366172277387,51.21830216538718,4.163014128857063,29621.0,0.81601,481.6826,2049.0,198.9945,1.387367072579408,VLG12BR_219,fuel,D,72088.00436770417,0.0,False
69982.9898007928,612.9231,-8583.343845057936,-23091.153582425093,9094.833765135878,51.20485939575094,4.155666721285078,29839.0,0.815201,480.752,1973.0,198.9892,1.3677865783991714,VLG12BR_219,fuel,D,70793.91618719962,0.0,False
69974.16261898367,619.3077,-9096.494235294138,-24582.361912704037,9158.816425580651,51.1914406710746,4.148339166608951,30049.0,0.814382,479.8326,1896.0,198.9846,1.3478436248482415,VLG12BR_219,fuel,D,69493.48035445568,0.0,False
