mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,num,cost_grid
61305.64426650303,700.9938,-9251.053821983633,-73261.58114360592,10871.398129463527,50.948812647512185,4.468920234192049,35667.0,0.787663,452.6504,11.0,189.6194,0.7180687337151387,id3,1.001,0.0
61288.139767346096,725.166,-10191.977899300879,-78813.23352705652,10872.799900000364,50.89886952190614,4.455645967111326,35672.0,0.782527,449.6895,-279.0,189.617,0.6372860610261498,id3,1.001,0.0
62399.99990001378,0.0,9878.779421822519,78833.15637847867,30.48000030402067,52.31661999910257,4.746299998544576,100.0,0.3,198.3755,2949.0,187.37,1.936673937952072,id2,1.005,0.1851150038322633
62352.84875158858,24.327,9564.35523767753,76402.25921284842,394.9463712829366,52.294764015359675,4.741605170218865,1296.0,0.377839,248.817,3241.0,181.5708,1.8645056221860843,id2,1.005,0.08886012488029266
62307.506426701555,48.6539,9479.88916961682,73322.1184062598,795.4889307676187,52.267065164085146,4.740276333058115,2610.0,0.461267,302.3688,3533.0,173.4055,1.8438785551694696,id2,1.005,0.061812825954984066
62262.74037658084,72.9809,9910.501898779248,69597.33013631408,1232.107678757527,52.2335598474101,4.746494534054882,4042.0,0.547362,357.0018,3825.0,168.1431,1.8638415743966699,id2,1.005,0.047933624642173184
62217.56683698226,97.3078,10820.868738722711,65261.175538410665,1704.80261525119,52.1945468853292,4.759723156829362,5593.0,0.582305,377.7036,4000.0,168.1751,1.8767681504484477,id2,1.005,0.03994893972870574
62172.10177696767,121.6348,11781.432652263245,60673.18573370312,2199.1264109152407,52.15326659233167,4.773655721806052,7215.0,0.598981,386.261,4000.0,173.2905,1.863545669799178,id2,1.005,0.033180022943547834
62126.9660106815,145.9617,12341.61781604889,55911.379631681644,2693.45020657927,52.11043058277882,4.781693189601346,8837.0,0.616261,395.066,4000.0,174.831,1.8500013934694128,id2,1.005,0.03131299623775149
62082.16740069191,170.2887,12783.517128515476,51026.43464936547,3187.7740022431076,52.06648936446287,4.787980262742943,10459.0,0.634168,404.1253,4000.0,174.8642,1.836137124400059,id2,1.005,0.030487814196549883
62037.713747473244,194.6157,13232.737990418407,46028.28977204579,3682.097797906743,52.021529615589614,4.794357683101561,12080.0,0.652727,413.4454,4000.0,176.4914,1.8219650395156057,id2,1.005,0.02931727170219699
61993.612793005654,218.9426,13546.98491769794,40902.990455902276,4176.421593570171,51.97542931204773,4.798746791671094,13702.0,0.671961,423.0327,4000.0,179.3509,1.8074655073058958,id2,1.005,0.028081262274735518
61949.872224899984,243.2696,13606.513034106882,35648.45940706666,4670.745389233376,51.92817293155637,4.799406958206411,15324.0,0.691896,432.8935,4000.0,182.7579,1.792649820288895,id2,1.005,0.02694608893233585
61906.49968079384,267.5965,13347.73244492971,30276.485910672087,5165.069184896328,51.87986808278916,4.795423958072981,16946.0,0.712559,443.0342,4000.0,186.2715,1.7775188222955716,id2,1.005,0.0262841753714813
61863.50275271753,291.9235,12746.367647569412,24804.426196243876,5659.392980558954,51.83067093534473,4.786460382245761,18568.0,0.733975,453.4608,4000.0,189.9803,1.7620730170671337,id2,1.005,0.025805105458591073
61820.88899107714,316.2505,11769.712607460533,19254.35468474375,6153.716776221946,51.78077956074514,4.772058375376677,20189.0,0.756173,464.1792,4000.0,192.5453,1.7463251358023881,id2,1.005,0.01951944139987532
61778.66590784536,340.5774,10516.54997156498,13622.795170726358,6648.040571881165,51.730158851736,4.75367081357974,21811.0,0.779178,475.1948,4000.0,192.6303,1.730250727596071,id2,1.005,0.0
61736.838185744826,364.9044,9224.945887381413,7858.791397651866,7142.364367537892,51.67834480404088,4.734763377589099,23433.0,0.800869,485.209,4000.0,192.6496,1.7132869743946568,id2,1.005,0.0
61695.38530085451,389.2313,7904.00423939161,1973.1933376438594,7636.688163195359,51.62543460084233,4.715471426949817,25055.0,0.81701,491.6871,3766.0,192.6615,1.6620331893377591,id2,1.005,0.0
61655.04659069988,413.5583,6563.374942270681,-3994.334383927331,8102.076966289957,51.57178464802914,4.695937985706351,26582.0,0.82,490.3472,3474.0,192.6632,1.5971074417743936,id2,1.005,0.0
