mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
74259.57537702739,0.0,91408.76000865675,-41398.435441701025,30.480000008963763,52.32860183732799,4.7088398927291815,100.0,0.3,198.3755,2431.0,3.1752,1.9762249786712889,EIN611_1606,fuel,127558.18585982772,0.1771121972129314,False
74212.67311378143,23.7122,91541.60060299982,-39003.77309583982,323.30184971270546,52.35011078827169,4.71145173677005,1061.0,0.358039,235.9704,2715.0,3.1752,1.9318138333847497,EIN611_1606,fuel,120512.16578940873,0.1435780208622991,False
74166.84589610764,47.4243,91699.71854521638,-36153.44647464798,650.3994884777637,52.37571245117432,4.714564054180187,2134.0,0.420787,276.2927,3000.0,327.6069,1.9116999303572448,EIN611_1606,fuel,117657.79059648895,0.11234289322511128,False
74121.53572241789,71.1365,89908.17203840335,-33329.67076419952,1011.7729131624322,52.40140101426646,4.688940087208135,3319.0,0.484124,316.5622,3000.0,292.2873,1.866400923050005,EIN611_1606,fuel,111801.8380677097,0.0867122959682492,False
74077.34759427718,94.8487,86358.0869024192,-31874.59161941529,1373.1463422992235,52.41505958301813,4.636998670714472,4505.0,0.550622,358.5397,3000.0,292.3249,1.8476178021395409,EIN611_1606,fuel,109564.50285550066,0.06252382331765041,False
74033.65594342399,118.5608,82334.52957685637,-30222.36825167304,1734.519771923455,52.43053996643289,4.5780917605648535,5691.0,0.583291,378.2112,3000.0,292.3961,1.8410276469275906,EIN611_1606,fuel,108802.20995814056,0.04116229488853467,False
73990.14098066228,142.273,78090.99839781769,-28473.65269985731,2095.893201542534,52.44689037276728,4.5159209727525935,6876.0,0.595449,384.4537,3000.0,292.5336,1.8315256232300983,EIN611_1606,fuel,107722.43222674393,0.026193304645871378,False
73946.85499536156,165.9852,73781.36124433117,-26685.578762794168,2457.266631072557,52.46357106314738,4.452737182714726,8062.0,0.607928,390.8277,3000.0,292.6615,1.8218771785700723,EIN611_1606,fuel,106648.24320184959,0.015966619193737187,False
73903.80122690981,189.6973,69404.00257111572,-24857.94254976455,2818.6400605061203,52.48058248828264,4.388513950870938,9248.0,0.620736,397.336,3000.0,292.777,1.8120925505525063,EIN611_1606,fuel,105580.54964981729,0.012026777655707392,False
73860.98289021524,213.4095,64957.173634296014,-22990.766718391926,3180.0134898348224,52.497922996735205,4.323222729851735,10433.0,0.633882,403.9811,3000.0,292.8488,1.8021827173071117,EIN611_1606,fuel,104520.25744704565,0.009577559370851476,False
73818.40317712829,237.1217,60438.03551795983,-21086.566195312756,3541.3869190490677,52.515568559284695,4.256818317693269,11619.0,0.647376,410.7655,3000.0,292.8785,1.79212801638719,EIN611_1606,fuel,103465.00980687249,0.008217267817382,False
73776.06525789206,260.8338,55843.693703168916,-19147.87426333478,3902.760348137839,52.53349485905206,4.189254706446332,12804.0,0.661228,417.6917,3000.0,292.8907,1.7819497677107596,EIN611_1606,fuel,102416.79794518898,0.007063036430875875,False
73733.9722825841,284.546,51171.99889026517,-17175.365508885377,4264.133777088397,52.55169408898763,4.120497220559156,13990.0,0.675446,424.7622,3000.0,292.8801,1.7716272653956093,EIN611_1606,fuel,101373.25033030444,0.00621363820593947,False
73692.12738250686,308.2582,46420.55324474667,-15170.223159295372,4625.5072058859005,52.570153777360495,4.050507374965222,15176.0,0.690042,431.9796,3000.0,292.819,1.761171485984273,EIN611_1606,fuel,100335.2745044191,0.005539251760466896,False
73650.53367147995,331.9703,41585.91383751096,-13136.038526231712,4986.880634512907,52.5888397528345,3.9792308731468324,16361.0,0.705025,439.3462,3000.0,292.7612,1.7505941165466739,EIN611_1606,fuel,99303.77594406967,0.004962168331275418,False
73609.19424698052,355.6825,36666.46258881972,-11072.009614209339,5348.25406294875,52.60775706198322,3.906641012896377,17547.0,0.720406,446.8644,3000.0,292.7425,1.739872932462911,EIN611_1606,fuel,98276.36944307448,0.004503558950893863,False
73568.11219107403,379.3947,31661.872240432367,-8974.176385525729,5709.6274911686705,52.62693897208607,3.832730391290214,18732.0,0.736195,454.5367,3000.0,292.7588,1.7290312275054203,EIN611_1606,fuel,97255.07607496426,0.004097999002640536,False
73527.29057107029,403.1068,26571.700192652635,-6838.772179521227,6071.000919142672,52.646416959379515,3.757489587233312,19918.0,0.752403,462.3651,3000.0,292.7974,1.7180457138095386,EIN611_1606,fuel,96237.49792190228,0.0037503955047101666,False
73486.73243970459,426.819,21395.071866693113,-4662.994712958053,6432.374346833936,52.66621378110042,3.6809024154674437,21104.0,0.76904,470.3519,3000.0,292.8313,1.7069282354731172,EIN611_1606,fuel,95228.70306470353,0.0,False
73446.43946831464,450.5312,16130.090933328047,-2446.4107423854525,6793.74777419995,52.68633083806451,3.602937158433027,22289.0,0.786118,478.4992,3000.0,292.872,1.6956913872529547,EIN611_1606,fuel,94282.79680570809,0.0,False
73406.39790216782,474.2433,10775.27915502354,-187.5289468639231,7155.121201213377,52.70677891346677,3.523568198187422,23475.0,0.803648,486.8091,3000.0,292.9211,1.684310664959315,EIN611_1606,fuel,93554.59999038669,0.0,False
73366.54960082025,497.9555,5329.217163904138,2115.3390150491905,7516.494627616875,52.72757044914989,3.4427705843952237,24660.0,0.818827,493.5873,3000.0,292.9645,1.6720410493884668,EIN611_1606,fuel,93110.45167234441,0.0,False
73326.81496546205,521.6677,-191.05069446811302,4454.514992156053,7877.868054125525,52.74863351307441,3.360793427638923,25846.0,0.82,491.8622,3000.0,293.0116,1.6563220451436644,EIN611_1606,fuel,91917.34314921245,0.0,False
73287.39312621986,545.3798,-5689.900578901263,6789.953148719395,8239.24148022756,52.76960656230672,3.279055499347604,27032.0,0.82,489.4181,3000.0,293.0606,1.641361668562031,EIN611_1606,fuel,90760.71403523674,0.0,False
73248.27835876685,569.092,-11159.202271949847,9118.359982851825,8600.614905880164,52.79046076917401,3.1976785817710214,28217.0,0.82,486.9617,2718.0,293.1117,1.5759757354327693,EIN611_1606,fuel,85651.64417624619,0.0,False
73210.63891967683,592.8042,-16601.859118243476,11441.165048432467,8927.972455263458,52.81120971940365,3.1166204521350203,29291.0,0.82,484.7258,2433.0,293.1662,1.5074932293193088,EIN611_1606,fuel,80668.32740334174,0.0,False
73174.54035396781,616.5163,-22020.104477225,13759.644674106496,9221.054218339681,52.831865517266486,3.035848695751916,30253.0,0.819345,482.3299,2149.0,293.2174,1.4367256503979389,EIN611_1606,fuel,75791.99084021118,0.0,False
73140.05449635217,640.2285,-27412.143453953406,16072.61728569294,9479.860191656931,52.852418275517266,2.95539094537138,31102.0,0.816296,478.7607,1864.0,293.2563,1.3630976011898293,EIN611_1606,fuel,70837.61241898444,0.0,False
73107.30248168297,663.9407,-32765.19825268507,18373.164958788653,9704.390374166927,52.872807261084674,2.875439176124758,31839.0,0.813158,475.3814,1579.0,293.2963,1.287146201214632,EIN611_1606,fuel,65975.3363570666,0.0,False
73076.34727760042,687.6528,-38081.206078493655,20662.19571698393,9894.644765473813,52.893041583953355,2.795965901900362,32463.0,0.809957,472.2073,1295.0,293.3441,1.209163146976424,EIN611_1606,fuel,61200.875780642775,0.0,False
73047.25087869984,711.365,-43362.008445563995,22941.284086165197,10050.623365495883,52.9131362737056,2.7169448502321965,32974.0,0.806513,469.133,1010.0,293.3978,1.1286338223481807,EIN611_1606,fuel,56455.36337677521,0.0,False
73020.07912405363,735.0772,-48608.331544400025,25211.330820995023,10172.326174405902,52.93310032459509,2.6383663270078874,33374.0,0.80287,466.1842,726.0,293.4364,1.0460934468890712,EIN611_1606,fuel,51758.359433038786,0.0,False
72994.8949758586,758.7894,-53822.01662976234,27471.42775582018,10259.753192716154,52.95292631932832,2.560204208913443,33661.0,0.798906,463.2887,441.0,293.4507,0.9610167847590864,EIN611_1606,fuel,47063.16668483999,0.0,False
72971.76163200838,782.5015,-59004.442578128306,29719.50686901771,10312.904421655763,52.972596386740776,2.4824394915733317,33835.0,0.794596,460.43,157.0,293.4553,0.8740154485472013,EIN611_1606,fuel,42392.7496373008,0.0,False
72950.73850049729,806.2137,-64156.204855823,31954.78249250901,10331.779865194056,52.99210422549859,2.405064708267371,33897.0,0.792037,458.8194,0.0,293.4575,0.8247893975336398,EIN611_1606,fuel,39802.71564813738,0.0,False
72930.90597763321,829.9259,-69290.6037781913,34182.75667700228,10331.779872951103,53.01149840367945,2.3278811791376923,33897.0,0.792044,458.8236,0.0,293.4635,0.8246366333377347,EIN611_1606,fuel,39794.51912059341,0.0,False
72911.0772704963,853.638,-74424.81599370434,36411.29042260542,10331.779880529057,53.03084764304524,2.2506310117646984,33897.0,0.792067,458.8373,0.0,293.4565,0.8244921333948715,EIN611_1606,fuel,39787.234787118156,0.0,False
72891.2519580081,877.3502,-79559.45245336277,38639.26438308889,10331.779887935634,53.0501417128431,2.1733053894088297,33897.0,0.792082,458.8456,0.0,293.4397,0.8243430572393748,EIN611_1606,fuel,39779.43890388421,0.0,False
72871.43027575438,901.0624,-84694.83463557428,40865.77351948483,10331.779895187336,53.06937233238514,2.0958998287463597,33897.0,0.792047,458.8252,0.0,293.4253,0.824169267782199,EIN611_1606,fuel,39768.90448557718,0.0,False
72851.6134991766,924.7745,-89830.55038402209,43090.88787629854,10331.779902277805,53.08854010008165,2.018420608439997,33897.0,0.792011,458.8048,0.0,293.4108,0.8239955293342245,EIN611_1606,fuel,39758.37693595371,0.0,False
74259.57536402125,0.0,91408.75995059493,-41398.435559774334,30.480000304537246,52.328601836276086,4.708839891842571,100.0,0.3,198.3755,1933.0,3.1751,1.8509432831764128,EIN611_1606,pop,109953.49906682808,0.177112194510167,False
74215.2166083631,23.9415,91543.28806897668,-38973.35277961391,265.5565861459151,52.350384024346646,4.711484932333869,871.0,0.375513,247.6492,1646.0,3.1751,1.6027155434507732,EIN611_1606,pop,86428.6093468599,0.15808459208142378,False
74176.85462902028,47.8829,91711.67810685032,-35937.85517427862,465.69126703091024,52.37764889080531,4.714799614968838,1528.0,0.451979,297.4,1358.0,327.2629,1.453985649495977,EIN611_1606,pop,75488.7937547611,0.14250630420727242,False
74142.0987962434,71.8244,89734.69566101972,-32862.7661772946,630.8840429602757,52.40562779099334,4.686509575940264,2070.0,0.528888,347.3502,1646.0,306.366,1.5725981694003015,EIN611_1606,pop,84082.85792072015,0.11106153534091004,False
74104.56281987918,95.7659,86297.44286840658,-30331.755514893124,831.0187238319822,52.42894169889486,4.636505704499726,2726.0,0.554236,363.163,1933.0,301.1443,1.6536136016176195,EIN611_1606,pop,90579.6904900801,0.07688979259001061,False
