mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
76663.42031715288,305.0759,-50743.15100801459,13366.869602202918,4259.566570326764,51.902370473340646,5.140368937503433,13975.0,0.675264,424.6719,3000.0,118.3301,1.7980411264508311,DLH7KK_568,pop,104083.14975623667,0.02317088783070563,True
76621.37368401802,328.5433,-46251.34347494497,10945.23764603859,4617.209384355165,51.88098515638557,5.2061635540833135,15148.0,0.689703,431.8121,3000.0,117.106,1.787890500928229,DLH7KK_568,pop,103026.221465319,0.022139813840369737,True
76579.56851575126,352.0107,-41632.17746556037,8580.881948620598,4974.8521970704705,51.86008775751852,5.2737430762620985,16322.0,0.70452,439.0985,3000.0,115.8259,1.7775938347826454,DLH7KK_568,pop,101974.09754267329,0.021404264032128154,True
76538.00794663509,375.4781,-36882.2589890923,6282.034068397325,5332.49500798932,51.83974941936832,5.343155805898517,17495.0,0.719727,446.5333,3000.0,115.8434,1.767172794658663,DLH7KK_568,pop,100928.7542172501,0.02087804922517099,True
76496.6950877047,398.9454,-32052.368919359953,3942.657729119496,5690.137816762469,51.819010359874326,5.413672997558018,18668.0,0.735333,454.1188,3000.0,118.4124,1.756617591908019,DLH7KK_568,pop,99888.94850750096,0.020700856655972714,True
76455.6330268891,422.4128,-27251.758168350498,1345.6329321704056,6047.780622455335,51.79591064828544,5.483719802729904,19842.0,0.751348,461.8573,3000.0,119.9518,1.745917623772382,DLH7KK_568,pop,98853.43922792905,0.020670400348909688,True
76414.82482862836,445.8802,-22441.824048009392,-1425.9888891948508,6405.423417544077,51.77119951893585,5.553841635339404,21015.0,0.767784,469.7507,3000.0,120.2054,1.7350957094600221,DLH7KK_568,pop,97828.76459358545,0.0,True
76374.27210828848,469.3476,-17561.985670344176,-4266.739645707874,6763.066158019771,51.745827186721485,5.6249055113787,22189.0,0.784651,477.8012,3000.0,120.2012,1.7241298416860993,DLH7KK_568,pop,96866.22426688288,0.0,True
76333.9616956058,492.815,-12598.088188195841,-7155.9380347770775,7120.708836365822,51.719978205180496,5.697111551483879,23362.0,0.800486,485.1183,3000.0,120.2027,1.712716198081704,DLH7KK_568,pop,96057.5407152816,0.0,True
76293.8547076008,516.2823,-7558.075773988633,-10089.614135079664,7478.351537570802,51.69368602092895,5.770340279470155,24535.0,0.81298,490.3165,3000.0,120.205,1.7003921108155418,DLH7KK_568,pop,95399.85440971014,0.0,True
