mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
60100.18408968027,91.0932,-36467.514449261565,86303.29426998354,1049.895813916773,52.1915822102275,4.799230328073359,3445.0,0.742197,485.0995,2772.0,165.0617,1.820611258333948,EJU13CB_1081,113258.8335086705,0.02115514076004748
60058.86262686079,113.8666,-35007.54479783112,80831.06193809376,1370.6149903961875,52.14246496701115,4.821213074661808,4497.0,0.819633,533.7229,3000.0,162.4863,1.859569841831135,EJU13CB_1081,125802.5227229705,0.020586790178828213
60016.59374081807,136.6399,-33132.54559596559,74889.27616927399,1717.680256103845,52.08914587814395,4.8492679553163525,5635.0,0.82,531.8007,3000.0,159.6461,1.8510385166079533,EJU13CB_1081,122339.94641223295,0.02046633762865436
59974.53126299136,159.4132,-30973.29965303429,69068.894605604,2064.745521814113,52.03692783036731,4.881400031827645,6774.0,0.82,529.6306,3000.0,157.7659,1.8408549296498766,EJU13CB_1081,118937.14604448425,0.019094029518652574
59932.71317423287,182.1865,-28633.900026610634,63346.111573352995,2411.8107875243304,51.985588057552505,4.916079503305282,7913.0,0.82,527.4516,3000.0,157.5612,1.8291429708018643,EJU13CB_1081,115667.97349516078,0.01695117317600399
59891.17356521361,204.9598,-26283.854495131793,57655.40213148982,2758.876053234509,51.93452705991016,4.950832348908706,9051.0,0.82,525.2636,3000.0,158.6707,1.815927159927362,EJU13CB_1081,112531.79404952677,0.01489854937745625
59849.94579410901,227.7331,-24053.792585193543,51944.22330575916,3105.9413189446436,51.88326660690335,4.9837595300013025,10190.0,0.82,523.0664,3000.0,159.229,1.801237053511555,EJU13CB_1081,109521.43452071119,0.013044225199475247
59809.06172620616,250.5064,-21888.647749065585,46235.74370646072,3453.0065846547277,51.83201871370845,5.015666782319589,11329.0,0.82,520.8599,3000.0,159.4176,1.7851626772667728,EJU13CB_1081,106636.5554623579,0.012138310358368763
59768.551056060525,273.2797,-19751.42464859406,40544.45907467717,3800.0718503647217,51.78091585101398,5.047094603921868,12467.0,0.82,518.6441,3000.0,159.6273,1.7678258504555853,EJU13CB_1081,103876.58330563475,0.012228190285927702
59728.44073053308,296.053,-17644.118049301396,34869.81775328079,4147.1371160746,51.72995335457144,5.078016044465994,13606.0,0.82,516.4187,3000.0,159.7009,1.749331718705282,EJU13CB_1081,101235.17708719085,0.012361241548734584
59688.75448204976,318.8264,-15553.184439561526,29217.01810977401,4494.2023817843465,51.67917872544974,5.108629353133198,14745.0,0.82,514.1837,3000.0,159.8039,1.7298416264286423,EJU13CB_1081,98712.06867974499,0.012588566318542336
59649.51247375469,341.5997,-13481.49141423225,23585.136792486235,4841.267647493939,51.62858380932324,5.1388944915651935,15883.0,0.82,511.939,3000.0,159.7551,1.709532670812297,EJU13CB_1081,96306.73933610441,0.012733330623696831
59610.7310521575,364.373,-11414.133037003885,17979.79286516756,5188.332913203377,51.57821968916713,5.169028561725692,17022.0,0.82,509.6844,3000.0,159.1199,1.688544083474816,EJU13CB_1081,94013.73285362811,0.011926926199926444
59572.422598451754,387.1463,-9294.216495443134,12422.486219598466,5535.398178912682,51.52828073915515,5.199854353272387,18161.0,0.82,507.4197,3000.0,158.1604,1.6670643500137532,EJU13CB_1081,91832.84480624882,0.010972849858412225
59534.59546677861,409.9196,-7091.441435539967,6926.184056029246,5882.463444621833,51.47888339291726,5.231807782022256,19299.0,0.818788,504.3985,3000.0,156.9667,1.6443778275318968,EJU13CB_1081,89639.74275193075,0.01039186894469201
59497.28395274986,432.6929,-4788.529944618386,1509.631461693404,6229.528710330636,51.430195431326965,5.265135360201753,20438.0,0.811489,497.6403,3000.0,156.465,1.6172971079644312,EJU13CB_1081,87038.58864756086,0.003521608541078971
59460.62411651577,455.4662,-2469.9339751244493,-3813.889890441369,6576.593976038565,51.382334752047484,5.298617396193437,21577.0,0.811632,495.4559,3000.0,156.488,1.5958027870048814,EJU13CB_1081,85240.33181218216,0.0
59424.441002329906,478.2395,-163.72092151619307,-9114.771728355974,6923.65924174614,51.33466818898071,5.3318512742744355,22715.0,0.81271,493.8283,3000.0,156.5081,1.5751240834946756,EJU13CB_1081,83613.66774341435,0.0
59388.70753280618,501.0128,2132.985182860401,-14398.869905117637,7270.724507453336,51.28714312046574,5.3648783817060695,23854.0,0.813823,492.2054,3000.0,156.5544,1.5547207104910419,EJU13CB_1081,82082.311055709,0.0
59353.41240170498,523.7862,4417.805051644312,-19667.275017967127,7617.789773160095,51.23974999157233,5.397667316544656,24993.0,0.814938,490.5665,3000.0,156.5744,1.534706891826899,EJU13CB_1081,80644.89315678696,0.0
59318.541976635526,546.5595,6693.105618339183,-24918.750993681355,7964.8550388663625,51.19250007426636,5.430252442898589,26131.0,0.816012,488.8859,3000.0,156.5925,1.5151919114785686,EJU13CB_1081,79299.72034409913,0.0
59284.08057215218,569.3328,8958.877941165325,-30152.767956603915,8311.920304572077,51.14539828108018,5.462634627304443,27270.0,0.817019,487.1478,3000.0,156.597,1.4962481987599503,EJU13CB_1081,78043.7459623054,0.0
59250.01023219049,592.1061,11216.108776860632,-35368.16217672602,8658.985570277173,51.098455204326534,5.494829020203138,28409.0,0.816314,484.3768,2889.0,156.6117,1.4578822367460003,EJU13CB_1081,75473.52326611213,0.0
59216.78169460096,614.8794,13459.573228972045,-40555.40946546733,8993.217054080189,51.051756753272414,5.526762183208127,29505.0,0.813954,480.7083,2661.0,156.6228,1.3967330483757199,EJU13CB_1081,71556.91494016816,0.0
59184.92445498859,637.6527,15685.953278092467,-45705.89354673462,9301.102448660047,51.00538069912296,5.5583884158223515,30515.0,0.811677,477.2706,2434.0,156.6345,1.3341764972085457,EJU13CB_1081,67809.19052921144,0.0
59154.47488956943,660.426,17896.247962314625,-50822.0257769101,9582.6417540131,50.95930555289647,5.589723489314258,31439.0,0.809423,474.0289,2206.0,156.674,1.2701236945372867,EJU13CB_1081,64181.582989209346,0.0
59125.46375492392,683.1993,20088.868943950394,-55906.88846051638,9837.83497013822,50.913503864471544,5.620746098144682,32276.0,0.807141,470.9533,1978.0,156.6952,1.205041675104566,EJU13CB_1081,60665.1622905599,0.0
59097.91718807594,705.9726,22266.212179363636,-60961.4571671223,10066.6820970349,50.867966996390386,5.651491838155813,33027.0,0.804799,468.0267,1750.0,156.7041,1.1391367859096881,EJU13CB_1081,57241.54134487867,0.0
59071.85716056991,728.746,24430.024043527985,-65986.76513594894,10269.183134702933,50.82268578162321,5.681986880109277,33692.0,0.802375,465.2361,1523.0,156.7333,1.0728455214445174,EJU13CB_1081,53907.744871512085,0.0
59047.30192938136,751.5193,26579.13955125155,-70984.9411418766,10445.338083142273,50.777641307447844,5.712215773899716,34269.0,0.799815,462.5509,1295.0,156.7795,1.0058487123876998,EJU13CB_1081,50625.63504939526,0.0
59024.2669775382,774.2926,28712.566980400705,-75957.67724014347,10595.146942353023,50.732818595090954,5.7421655665807,34761.0,0.797086,459.9527,1067.0,156.7966,0.9384849416041305,EJU13CB_1081,47394.256971766205,0.0
59002.76463514569,797.0659,30833.270684262385,-80904.83371045768,10718.609712335436,50.688218939452106,5.771879616088732,35166.0,0.794128,457.4065,839.0,156.8093,0.8708886361006685,EJU13CB_1081,44203.326533036605,0.0
58982.80442916213,819.8392,32941.956139858165,-85826.96384994137,10815.726393089986,50.64383748716515,5.801369014093099,35485.0,0.79091,454.8943,612.0,156.8524,0.8034371516013501,EJU13CB_1081,41056.65770807778,0.0
