mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
72868.87097504821,356.9262,26456.855554324684,-7046.342574843108,5394.194731100499,52.6445559014093,3.755770592987777,17697.0,0.82,508.3423,3000.0,292.7625,1.7578549814261093,EIN611_1606,102720.89132171996,0.0018961171191328012
72829.7032055234,379.2341,21098.288460932512,-4797.9299920421145,5734.16694158457,52.6650119695464,3.6764927343315383,18813.0,0.82,506.1182,3000.0,292.7986,1.7436048369621415,EIN611_1606,100799.34399699964,0.0017322204996937651
72790.8403757303,401.542,15764.760603932828,-2556.0728706722475,6074.139152060811,52.685355424959326,3.5975118873195093,19928.0,0.82,503.8842,3000.0,292.8593,1.7291755695508206,EIN611_1606,98991.99561874411,0.0012610909828146516
72752.2837906673,423.8499,10457.325224134389,-318.57095692735925,6414.111362528431,52.7056066867584,3.518844662681293,21044.0,0.82,501.6403,3000.0,292.9406,1.7146776361749838,EIN611_1606,97295.50250241069,0.0
72714.03165347982,446.1578,5176.881650816327,1916.3883759489447,6754.083572986614,52.72578272877704,3.440505253529145,22159.0,0.82,499.3863,3000.0,293.0157,1.7002658014366998,EIN611_1606,95711.58660521795,0.0
72676.07908455073,468.4656,-76.72477349043082,4148.111829224388,7094.055783434539,52.745877991683884,3.3624920565568748,23274.0,0.82,497.1221,3000.0,293.0776,1.6860577547918432,EIN611_1606,94238.63866676964,0.0
72638.41817057821,490.7735,-5303.91705835071,6375.278951714467,7434.027993871396,52.765881251796316,3.2847996202879695,24390.0,0.82,494.8475,3000.0,293.1248,1.672167432148295,EIN611_1606,92875.63824422786,0.0
72601.03803606966,513.0814,-10505.16615971394,8596.463986942155,7774.000204296418,52.785780424568436,3.207421849793268,25505.0,0.82,492.5624,3000.0,293.1522,1.6587374681789908,EIN611_1606,91624.56447764813,0.0
72563.9249303186,535.3893,-15681.14371347748,10809.77693356135,8113.972414708949,52.80555917652087,3.130349711320177,26621.0,0.82,490.2667,2844.0,293.1743,1.6212822179095796,EIN611_1606,88262.64395146613,0.0
72527.59606597811,557.6972,-20833.531962601493,13015.362444392344,8436.254255425127,52.825219394547034,3.0535591048245467,27678.0,0.82,488.0805,2621.0,293.2085,1.5698032146512781,EIN611_1606,84085.786661702,0.0
72492.35077651458,580.0051,-25963.647701665235,15215.031800121846,8733.25588543956,52.84477790436293,2.977031181248449,28652.0,0.82,486.0569,2398.0,293.2612,1.5146110666325976,EIN611_1606,80049.09299334462,0.0
72458.26586288227,602.313,-31072.423105245525,17411.11791546775,9004.977304643737,52.86425619299081,2.900752617361768,29544.0,0.816663,482.2279,2175.0,293.3353,1.4553818672503072,EIN611_1606,75884.93360549356,0.0
72425.49367960388,624.6209,-36139.957495601586,19597.24423025342,9251.41851300324,52.88359878951249,2.825021357052378,30352.0,0.813486,478.6737,1952.0,293.4209,1.39314928867552,EIN611_1606,71850.27163519403,0.0
72394.1029693388,646.9287,-41168.654623038776,21775.53474745167,9472.579510503088,52.902825707450454,2.749802630650349,31078.0,0.810428,475.3685,1729.0,293.4883,1.3281691273712108,EIN611_1606,67919.21368907679,0.0
72364.15740571491,669.2366,-46161.77042857188,23945.389975469756,9668.460297136544,52.92193229828433,2.675049141366095,31721.0,0.807381,472.2489,1505.0,293.5537,1.2604307768381937,EIN611_1606,64052.62447659757,0.0
72335.71736075735,691.5445,-51121.26405278052,26107.369060432593,9839.060872901779,52.94092433003229,2.600732704965814,32280.0,0.804319,469.2986,1282.0,293.5796,1.1907260558093067,EIN611_1606,60263.878870331886,0.0
72308.83811889867,713.8524,-56050.326454130605,28258.736869135246,9984.381237800886,52.959777740907576,2.526807228172484,32757.0,0.801233,466.5123,1059.0,293.6002,1.1190274163633718,EIN611_1606,56524.681322779485,0.0
72283.56930446098,736.1603,-60950.792958160455,30399.715019774176,10104.421391840178,52.97849509179712,2.4532463848870147,33151.0,0.798065,463.8547,836.0,293.6268,1.0455816548302286,EIN611_1606,52821.99918305569,0.0
72259.95571424573,758.4682,-65823.69228554987,32531.351280042316,10199.18133503198,52.997086401583665,2.3800356645824245,33462.0,0.794811,461.3235,613.0,293.6195,0.9706437092687807,EIN611_1606,49147.59586830194,0.0
72238.03552773634,780.7761,-70671.51526338732,34651.274745604824,10268.661067399467,53.01553071459681,2.3071393576826336,33690.0,0.791416,458.8856,390.0,293.6834,0.8944608307158642,EIN611_1606,45492.58882500796,0.0
72217.8408711852,803.084,-75492.50093304842,36765.87612567273,10312.860588991933,53.0338863679995,2.234583350035843,33835.0,0.787746,456.4609,167.0,293.7443,0.8172487020068022,EIN611_1606,41846.26287505838,0.0
72199.3989386113,825.3918,-80286.80468486549,38874.851034178144,10331.779899961593,53.052151268414775,2.1623661842865505,33897.0,0.784741,454.5934,0.0,293.8226,0.7587614596176038,EIN611_1606,39111.248888680886,0.0
72182.28544708101,847.6997,-85059.31407725067,40982.02767487352,10331.779900039943,53.0703597196356,2.090414497036111,33897.0,0.784669,454.5512,0.0,293.8452,0.7585705937895189,EIN611_1606,39100.58677594788,0.0
72165.17717609603,870.0076,-89830.55032782491,43090.88779941821,10331.779900112468,53.08854009939985,2.0184206093029267,33897.0,0.784596,454.509,0.0,293.8677,0.7583797762959179,EIN611_1606,39089.93489173038,0.0
63807.960356777054,0.0,93431.6275152612,29960.06854578684,30.48000030432429,52.30459976108112,4.777520178250325,100.0,0.3,198.3755,3000.0,237.9631,1.8597385360775067,EIN84T_1564,125587.3674250893,0.06299547362456094
63768.618126491514,21.1492,91625.41895971926,28829.806617605882,352.7940828252914,52.29474175852045,4.750650751271103,1157.0,0.361833,238.3907,3000.0,237.9631,1.8085163305682328,EIN84T_1564,110622.26905934486,0.05381694489214439
63730.36998112919,42.2984,89447.55820850469,27466.97778788705,675.1081653471655,52.28284721408877,4.718268495690285,2215.0,0.436337,286.4216,3000.0,253.254,1.756711611263871,EIN84T_1564,101881.96310130256,0.04280165126002771
63693.25415267567,63.4477,86484.80136131406,26575.515343662566,997.4222478692915,52.27530628228981,4.674491644275796,3272.0,0.517353,338.3461,3000.0,253.251,1.737793106728554,EIN84T_1564,99324.05504420832,0.034245913139140445
63656.584583296906,84.5969,82979.75902010169,25520.68422672455,1319.7363303916188,52.26636240460251,4.622721341387798,4330.0,0.598773,390.1357,3000.0,253.2466,1.7527111688165857,EIN84T_1564,101320.2328108087,0.027550551017261834
63619.633812629676,105.7461,78934.5315313446,24302.947865513084,1642.050412914094,52.25600895566768,4.562998289563862,5387.0,0.67609,438.8584,3000.0,253.2434,1.783235917064689,EIN84T_1564,105957.7935012629,0.022822138600788192
63582.0508234634,126.8953,74381.50327263332,22932.06978256335,1964.3644954366666,52.24431730228203,4.4958114868195125,6445.0,0.746674,482.8425,3000.0,253.2413,1.8134381785991853,EIN84T_1564,111655.98753489665,0.019939165231655714
63543.82409752717,148.0445,69370.29591245078,21423.037026581744,2286.6785779593024,52.2314032280628,4.421904506674908,7502.0,0.809456,521.4461,3000.0,253.2354,1.8365124706249827,EIN84T_1564,117463.54898623115,0.018619476903139445
63505.08507194923,169.1937,63957.23396506691,19792.382779048658,2608.992660481979,52.2173962472883,4.342119107907289,8560.0,0.82,526.2096,3000.0,253.2238,1.831306604229988,EIN84T_1564,116272.19090944307,0.015351167731035696
63466.44211933802,190.343,58494.977996325186,18145.704690430666,2931.3067430046453,52.2031966437443,4.261659500668319,9617.0,0.82,524.1731,3000.0,253.2105,1.8198116444091152,EIN84T_1564,113448.06448644039,0.011321851155372112
63428.04888365925,211.4922,53054.393342930874,16504.178160930398,3253.6208255272927,52.18898659712826,4.181570091649612,10675.0,0.82,522.1287,3000.0,253.2022,1.8071618842152661,EIN84T_1564,110732.14455258378,0.009599165055427766
63389.928388229084,232.6414,47635.41532485806,14868.320674867738,3575.9349080499182,52.174771476377266,4.101849597620497,11732.0,0.82,520.0762,3000.0,253.198,1.7934403958228282,EIN84T_1564,108126.54521500907,0.008277579331437251
63352.10210439438,253.7906,42238.0120868358,13238.543832965235,3898.248990572519,52.160555689586424,4.022497168830909,12790.0,0.82,518.0156,3000.0,253.193,1.778707293321852,EIN84T_1564,105625.41958999592,0.005721220777415508
63314.58958048827,274.9398,36862.291550876296,11614.799759067373,4220.563073095091,52.14633949853895,3.943513926087854,13847.0,0.82,515.9467,3000.0,253.1852,1.7630837774148258,EIN84T_1564,103230.72082145294,0.004991947363450088
63277.40813464811,296.089,31508.416902948175,9996.861496890688,4542.87715561763,52.13212155173354,3.864901782520146,14904.0,0.82,513.8695,3000.0,253.1779,1.7466689376616347,EIN84T_1564,100938.80152566859,0.0041591367413897585
63240.57261282105,317.2383,26176.461161514067,8384.804474660352,4865.191238140135,52.1179032237147,3.7866613637584012,15962.0,0.82,511.7839,3000.0,253.1748,1.7295686805125974,EIN84T_1564,98746.40627815356,0.003570755596181474
63204.09521014852,338.3875,20866.393254629395,6779.052116926746,5187.5053206626,52.103689021487725,3.708791785019123,17019.0,0.819221,509.2055,3000.0,253.1738,1.7114016839954265,EIN84T_1564,96566.59452147526,0.0032002234764529898
