longitude,latitude,altitude,cost,height
1.7000000000000024,49.99999999689986,0.0,0.002524331186269918,0.0
1.7000000000000024,49.99999999689986,1000.0,0.0025085941590002494,304.8
1.7000000000000024,49.99999999689986,2000.0,0.0024712485171866122,609.6
1.7000000000000024,49.99999999689986,3000.0,0.0024280029542262183,914.4000000000001
1.7000000000000024,49.99999999689986,4000.0,0.0023868914147573144,1219.2
1.7000000000000024,49.99999999689986,5000.0,0.002349951306517703,1524.0
1.7000000000000024,49.99999999689986,6000.0,0.00231710767683891,1828.8000000000002
1.7000000000000024,49.99999999689986,7000.0,0.002287820703550524,2133.6
1.7000000000000024,49.99999999689986,8000.0,0.0022615380149490108,2438.4
1.7000000000000024,49.99999999689986,9000.0,0.002237785695618163,2743.2000000000003
1.7000000000000024,49.99999999689986,10000.0,0.002216172185207191,3048.0
1.7000000000000024,49.99999999689986,11000.0,0.002196375576493167,3352.8
1.7000000000000024,49.99999999689986,12000.0,0.002178130332881672,3657.6000000000004
1.7000000000000024,49.99999999689986,13000.0,0.0021612163310667683,3962.4
1.7000000000000024,49.99999999689986,14000.0,0.002145450234207407,4267.2
1.7000000000000024,49.99999999689986,15000.0,0.0021306787146103184,4572.0
1.7000000000000024,49.99999999689986,16000.0,0.0021167730802841064,4876.8
1.7000000000000024,49.99999999689986,17000.0,0.0021036249697594586,5181.6
1.7000000000000024,49.99999999689986,18000.0,0.002091142871710994,5486.400000000001
1.7000000000000024,49.99999999689986,19000.0,0.0020792492910716048,5791.200000000001
1.7000000000000024,49.99999999689986,20000.0,0.00206787842817622,6096.0
1.7000000000000024,49.99999999689986,21000.0,0.0,6400.8
1.7000000000000024,49.99999999689986,22000.0,0.0,6705.6
1.7000000000000024,50.07954545146259,0.0,0.0032941044985140226,0.0
1.7000000000000024,50.07954545146259,1000.0,0.0032725836108348258,304.8
1.7000000000000024,50.07954545146259,2000.0,0.0032216341116037884,609.6
1.7000000000000024,50.07954545146259,3000.0,0.0031599311260928978,914.4000000000001
1.7000000000000024,50.07954545146259,4000.0,0.003096472023333235,1219.2
1.7000000000000024,50.07954545146259,5000.0,0.0030347071221872106,1524.0
1.7000000000000024,50.07954545146259,6000.0,0.002975945443410552,1828.8000000000002
1.7000000000000024,50.07954545146259,7000.0,0.0029206278434060077,2133.6
1.7000000000000024,50.07954545146259,8000.0,0.002868811936013469,2438.4
1.7000000000000024,50.07954545146259,9000.0,0.0028203784089232994,2743.2000000000003
1.7000000000000024,50.07954545146259,10000.0,0.0027751270906456282,3048.0
1.7000000000000024,50.07954545146259,11000.0,0.002732825139535998,3352.8
1.7000000000000024,50.07954545146259,12000.0,0.002693232543207265,3657.6000000000004
1.7000000000000024,50.07954545146259,13000.0,0.0026561158893876726,3962.4
1.7000000000000024,50.07954545146259,14000.0,0.0026212556129532175,4267.2
1.7000000000000024,50.07954545146259,15000.0,0.0025884494333034327,4572.0
1.7000000000000024,50.07954545146259,16000.0,0.0025575135203112654,4876.8
1.7000000000000024,50.07954545146259,17000.0,0.0025282823153615457,5181.6
1.7000000000000024,50.07954545146259,18000.0,0.0025006075860308325,5486.400000000001
1.7000000000000024,50.07954545146259,19000.0,0.002474357080875285,5791.200000000001
1.7000000000000024,50.07954545146259,20000.0,0.002449413015574188,6096.0
1.7000000000000024,50.07954545146259,21000.0,0.0,6400.8
1.7000000000000024,50.07954545146259,22000.0,0.0,6705.6
1.7000000000000024,50.15909090602533,0.0,0.003206941900367102,0.0
1.7000000000000024,50.15909090602533,1000.0,0.0031801268369545037,304.8
1.7000000000000024,50.15909090602533,2000.0,0.0031344164215146076,609.6
1.7000000000000024,50.15909090602533,3000.0,0.0030903705475001527,914.4000000000001
1.7000000000000024,50.15909090602533,4000.0,0.0030484646117468475,1219.2
1.7000000000000024,50.15909090602533,5000.0,0.0030081548549062654,1524.0
