mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
75930.72206964254,747.1678,68987.93023887693,-54782.68803909959,9205.73515413258,51.274714329539805,6.878141344505051,30203.0,0.817679,481.4538,3000.0,125.5335,1.6457719967879985,DLH4UX_557,90854.57675086739,0.0
75897.22090511596,767.3616,73041.48739055934,-57677.63461564218,9513.487527961322,51.248173552183715,6.935811085337219,31212.0,0.8125,476.3041,3000.0,125.5296,1.6396486273308655,DLH4UX_557,90085.48404823529,0.0
75863.87030334101,787.5553,77051.63735776649,-60541.17245361502,9821.23990179644,51.22189279421144,6.992797850149714,32222.0,0.807321,471.172,3000.0,125.5257,1.635058932234208,DLH4UX_557,89503.09130625555,0.0
72079.56151047126,0.0,91622.47715754833,-41193.0187729767,30.480000302698404,52.331401824069175,4.740029810360583,100.0,0.3,198.3755,381.0,182.9988,1.049243087323068,EIN60R_1659,52302.75368972354,0.0908753126951904
72056.65575210945,21.8283,91505.98576959512,-43416.68415605636,72.68433903649924,52.31142763652455,4.737706169987406,238.0,0.421998,278.9139,599.0,182.9988,1.1135630934629122,EIN60R_1659,55473.43695980755,0.07768100873997552
72032.37676675078,43.6566,91342.22999390957,-46542.56372595126,139.09358344507461,52.28334917935717,4.734443483358107,456.0,0.541086,357.3549,817.0,215.7413,1.3678160999330178,EIN60R_1659,69218.79002017462,0.05991660605403512
72002.59265238332,65.4849,88999.99401102444,-49797.1801889341,229.7077335286739,52.254472439650534,4.6991517513447025,754.0,0.647702,427.3299,1035.0,248.4837,1.6190231900885206,EIN60R_1659,86925.62898952464,0.040721267076023436
71967.35068038385,87.3132,84539.90891632698,-51555.51796348723,344.52678928735236,52.23937070648739,4.633195154393594,1130.0,0.738142,486.3644,1254.0,281.2262,1.777266435047432,EIN60R_1659,104980.27295403967,0.032609544492309
71928.64542620408,109.1415,79188.78311391063,-50493.42535744846,483.550750721105,52.24972262809888,4.554870148390604,1586.0,0.811908,534.1231,1472.0,302.6892,1.8488753028125928,EIN60R_1659,121416.75489460476,0.030744309960555587
71888.33520646338,130.9698,74147.44513281366,-47258.285566180726,646.7796178298933,52.279520604780664,4.4815411190684395,2122.0,0.82,538.4415,1690.0,302.7317,1.8558809790077964,EIN60R_1659,124298.34370085297,0.025026677059728556
71847.86075786916,152.7981,69069.05412705733,-43994.04248818,834.213390613649,52.309539499359374,4.407574542146447,2737.0,0.82,537.2851,1909.0,300.887,1.8576392007441858,EIN60R_1659,125043.62878842728,0.014846318965439826
71807.35232901778,174.6264,63900.785200751496,-40902.489225857236,1045.8520690722787,52.3379698021074,4.332151748908038,3431.0,0.82,535.9764,2127.0,299.0284,1.8588297450634124,EIN60R_1659,125570.21729634823,0.008418768843787526
